,Iteration,Fitness,Time,State,pop_size,keep_pct,max_iters,Population Size,Keep Percent
115,16,1587.1293973239674,7.131326100000024,[ 4 19 14 17  3  7 12 13  1 11  6 10 20  5  2 15  0  9 16 18  8],300,0.6,512,300,0.6
116,32,1541.6356632858353,14.061581800000113,[ 4 19 14 17  3  7 12  0 13 11  6 10 20 15  5 18  1  9 16  2  8],300,0.6,512,300,0.6
117,64,1514.0817346484612,28.171905400000014,[ 4 19 14 17  3  7 16  0  5 11  6 10 20 15  2  9  1 13 18 12  8],300,0.6,512,300,0.6
118,128,1514.0817346484612,56.830098200000066,[ 4 19 14 17  3  7 16  0  5 11  6 10 20 15  2  9  1 13 18 12  8],300,0.6,512,300,0.6
119,256,1514.0817346484612,112.16125150000016,[ 4 19 14 17  3  7 16  0  5 11  6 10 20 15  2  9  1 13 18 12  8],300,0.6,512,300,0.6
120,512,1514.0817346484612,223.0246229999998,[ 4 19 14 17  3  7 16  0  5 11  6 10 20 15  2  9  1 13 18 12  8],300,0.6,512,300,0.6
121,0,2891.850390390902,0.02522629999975834,[ 0 17 15  1  8  5 11  3 18 16 13  2  9 20  4 12  7 10 14 19  6],300,0.8,512,300,0.8
122,1,2047.0877836696757,0.5218803999996453,[14 19 15  2  6  8  9  3  0  5 18 12  1 13 16  4 20 10 11 17  7],300,0.8,512,300,0.8
123,2,1977.3312857192839,1.2702460000000428,[18 15 17  9  0  4 12 13  5 16  2  3  7 19 10 11  8 20 14  6  1],300,0.8,512,300,0.8
124,4,1781.108035500535,2.1922356999998556,[ 0 14  8  2  9 12 13  1 11 10  4 19  6 17  7  3 20 18 15  5 16],300,0.8,512,300,0.8
125,8,1701.014000943322,4.011001599999872,[ 0  1 13  2  5 12  6 10 14  7  4  8 19 17 11  3 20 18 15  9 16],300,0.8,512,300,0.8
126,16,1701.014000943322,7.442629699999998,[ 0  1 13  2  5 12  6 10 14  7  4  8 19 17 11  3 20 18 15  9 16],300,0.8,512,300,0.8
127,32,1701.014000943322,14.350485699999808,[ 0  1 13  2  5 12  6 10 14  7  4  8 19 17 11  3 20 18 15  9 16],300,0.8,512,300,0.8
128,64,1674.1949725790694,31.198060700000042,[ 4  3  7 17 14  8 20  1 18 13 15  0  2  5 16 12  6  9 19 11 10],300,0.8,512,300,0.8
129,128,1674.1949725790694,58.80695209999976,[ 4  3  7 17 14  8 20  1 18 13 15  0  2  5 16 12  6  9 19 11 10],300,0.8,512,300,0.8
130,256,1674.1949725790694,113.28660369999989,[ 4  3  7 17 14  8 20  1 18 13 15  0  2  5 16 12  6  9 19 11 10],300,0.8,512,300,0.8
131,512,1674.1949725790694,226.81853920000003,[ 4  3  7 17 14  8 20  1 18 13 15  0  2  5 16 12  6  9 19 11 10],300,0.8,512,300,0.8
132,0,2891.850390390902,0.034000600000126724,[ 0 17 15  1  8  5 11  3 18 16 13  2  9 20  4 12  7 10 14 19  6],400,0.2,512,400,0.2
133,1,1989.1568899992676,0.5548419000001559,[ 9 13  1 14 10 20 11 17  8  3 19 12  5  7  2  6 18 15  0  4 16],400,0.2,512,400,0.2
134,2,1833.82837574881,1.0830260000002454,[ 9 13  7  4  8  6 10 11 19 20 14 12 15  3 17 16  2  0  5 18  1],400,0.2,512,400,0.2
135,4,1684.5876022017994,2.132540500000232,[15  7  3 17 14  8  4 11 13 16  9  0  6 10 20 19  2 18 12  1  5],400,0.2,512,400,0.2
136,8,1493.5084261684674,4.325287200000275,[ 0 12  9 16  5  1 13 20 14  8 17  4  3  7 19 15  6 11 10 18  2],400,0.2,512,400,0.2
137,16,1493.5084261684674,8.499270700000125,[ 0 12  9 16  5  1 13 20 14  8 17  4  3  7 19 15  6 11 10 18  2],400,0.2,512,400,0.2
138,32,1493.5084261684674,17.711733400000412,[ 0 12  9 16  5  1 13 20 14  8 17  4  3  7 19 15  6 11 10 18  2],400,0.2,512,400,0.2
139,64,1493.5084261684674,34.1639153000001,[ 0 12  9 16  5  1 13 20 14  8 17  4  3  7 19 15  6 11 10 18  2],400,0.2,512,400,0.2
140,128,1493.5084261684674,68.7160786000004,[ 0 12  9 16  5  1 13 20 14  8 17  4  3  7 19 15  6 11 10 18  2],400,0.2,512,400,0.2
141,256,1493.5084261684674,136.1842918000002,[ 0 12  9 16  5  1 13 20 14  8 17  4  3  7 19 15  6 11 10 18  2],400,0.2,512,400,0.2
142,512,1493.5084261684674,274.0598441000002,[ 0 12  9 16  5  1 13 20 14  8 17  4  3  7 19 15  6 11 10 18  2],400,0.2,512,400,0.2
143,0,2891.850390390902,0.03381660000013653,[ 0 17 15  1  8  5 11  3 18 16 13  2  9 20  4 12  7 10 14 19  6],400,0.4,512,400,0.4
144,1,1842.500373193654,0.5862243999999919,[ 4  2 15  1  0  5 12 13 10 16  9 18  6 20  7 11 14 17 19  3  8],400,0.4,512,400,0.4
145,2,1757.996627307698,1.1083177999998952,[18  2  8 19  4 10  0  9 15 12 16  5  7 14 20 11  6  3 17 13  1],400,0.4,512,400,0.4
146,4,1711.380917021919,2.21158239999977,[16  2  5 12 14 10 11 13  1  6  0 15 20 17 19  8  4  3  7 18  9],400,0.4,512,400,0.4
147,8,1587.027576346919,4.632911400000012,[16  2  5 12  7  0  1 13  6 18  3 14 17 20 19  4  8 11 10 15  9],400,0.4,512,400,0.4
148,16,1436.1335913673902,8.880253599999833,[ 2  9  5 12 19 18  1 13  4 17 14  3  7  8 10 11 20  6 16  0 15],400,0.4,512,400,0.4
149,32,1425.1667156238368,17.72004479999987,[16  2  5 12  6 18  1 13 10  7  3 14  8  4 19 11 20 17 15  0  9],400,0.4,512,400,0.4
150,64,1425.1667156238368,35.18116729999974,[16  2  5 12  6 18  1 13 10  7  3 14  8  4 19 11 20 17 15  0  9],400,0.4,512,400,0.4
151,128,1425.1667156238368,71.42088490000015,[16  2  5 12  6 18  1 13 10  7  3 14  8  4 19 11 20 17 15  0  9],400,0.4,512,400,0.4
152,256,1425.1667156238368,139.15117069999997,[16  2  5 12  6 18  1 13 10  7  3 14  8  4 19 11 20 17 15  0  9],400,0.4,512,400,0.4
153,512,1425.1667156238368,276.06319859999985,[16  2  5 12  6 18  1 13 10  7  3 14  8  4 19 11 20 17 15  0  9],400,0.4,512,400,0.4
154,0,2891.850390390902,0.05302929999970729,[ 0 17 15  1  8  5 11  3 18 16 13  2  9 20  4 12  7 10 14 19  6],400,0.6,512,400,0.6
155,1,1615.8493362945064,0.6657116000001224,[19 17  4  6 10 20 11 13  0  9  1  5 16 12  2 14  3  7 18 15  8],400,0.6,512,400,0.6
156,2,1615.8493362945064,1.2123327999997855,[19 17  4  6 10 20 11 13  0  9  1  5 16 12  2 14  3  7 18 15  8],400,0.6,512,400,0.6
157,4,1615.8493362945064,2.356022699999812,[19 17  4  6 10 20 11 13  0  9  1  5 16 12  2 14  3  7 18 15  8],400,0.6,512,400,0.6
158,8,1614.1799451306576,4.6348902999998245,[ 1 13  2  9  0 16 18  6 10 19  8  3 17 11  7  4 14 20 15 12  5],400,0.6,512,400,0.6
159,16,1304.2036319516878,8.896102100000007,[ 5  0  1 13  9 16 15 18  4 14 19  6 10 11 20  3  7 17  8  2 12],400,0.6,512,400,0.6
160,32,1225.4124709879886,17.757911599999716,[ 5  9  1 13 18  0 16  4  6 11 10 20 19 17  7  3 14  8  2 15 12],400,0.6,512,400,0.6
161,64,1225.4124709879886,35.28830519999974,[ 5  9  1 13 18  0 16  4  6 11 10 20 19 17  7  3 14  8  2 15 12],400,0.6,512,400,0.6
162,128,1225.4124709879886,69.35378589999982,[ 5  9  1 13 18  0 16  4  6 11 10 20 19 17  7  3 14  8  2 15 12],400,0.6,512,400,0.6
163,256,1225.4124709879886,137.0245544999998,[ 5  9  1 13 18  0 16  4  6 11 10 20 19 17  7  3 14  8  2 15 12],400,0.6,512,400,0.6
164,512,1225.4124709879886,271.7945838999999,[ 5  9  1 13 18  0 16  4  6 11 10 20 19 17  7  3 14  8  2 15 12],400,0.6,512,400,0.6
165,0,2891.850390390902,0.03360709999969913,[ 0 17 15  1  8  5 11  3 18 16 13  2  9 20  4 12  7 10 14 19  6],400,0.8,512,400,0.8
166,1,1951.7940929314987,0.6000295999997434,[19 14  8 17 20 11 16  7  3  4 13  1 10  0  2  6  9 18  5 15 12],400,0.8,512,400,0.8
167,2,1871.8084178972574,1.180392099999608,[13  9  6 15 16  2 18 20 19 17 10 11  8  3  7  4 14  1 12  0  5],400,0.8,512,400,0.8
168,4,1829.3230545170306,2.8586687999995775,[17 18  0 15 20  8 10 19  2  4 11  6  5 16 12  9 13  1 14  3  7],400,0.8,512,400,0.8
169,8,1742.4462150484235,5.02459779999981,[ 8  7  3 19  9 16  5 12  2 15 18 10  4 17  0  1  6 13 11 20 14],400,0.8,512,400,0.8
170,16,1742.4462150484235,9.363558699999885,[ 8  7  3 19  9 16  5 12  2 15 18 10  4 17  0  1  6 13 11 20 14],400,0.8,512,400,0.8
171,32,1438.2235279299646,17.90570039999966,[ 2 16  5  9 13  1 18 17 14  8 20  4  3  7  0 12  6 10 11 19 15],400,0.8,512,400,0.8
172,64,1438.2235279299646,35.49354519999997,[ 2 16  5  9 13  1 18 17 14  8 20  4  3  7  0 12  6 10 11 19 15],400,0.8,512,400,0.8
173,128,1438.2235279299646,69.91881799999965,[ 2 16  5  9 13  1 18 17 14  8 20  4  3  7  0 12  6 10 11 19 15],400,0.8,512,400,0.8
